sequence_id,species,chrom,split,gc,held_out
Solanum_lycopersicum.SL3.0.dna.toplevel_10_21740678_21741701_-,solanum_lycopersicum,10,train,0.3525390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_52831654_52832677_+,solanum_lycopersicum,10,train,0.3388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_7859828_7860851_-,solanum_lycopersicum,10,train,0.3125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_17210254_17211277_-,solanum_lycopersicum,10,train,0.33203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_55369670_55370693_+,solanum_lycopersicum,10,train,0.1767578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_45080390_45081413_-,solanum_lycopersicum,10,train,0.3759765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_52497587_52498610_-,solanum_lycopersicum,10,train,0.33203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_27637707_27638730_+,solanum_lycopersicum,10,train,0.33203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_51087039_51088062_-,solanum_lycopersicum,10,train,0.2734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_29002695_29003718_-,solanum_lycopersicum,10,train,0.423828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_51748441_51749464_+,solanum_lycopersicum,10,train,0.3818359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_41082152_41083175_-,solanum_lycopersicum,10,train,0.2783203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_20867807_20868830_-,solanum_lycopersicum,10,train,0.3740234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_2091654_2092677_+,solanum_lycopersicum,10,train,0.2649402390438247,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_62549444_62550467_-,solanum_lycopersicum,10,train,0.2509765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_22486106_22487129_+,solanum_lycopersicum,10,train,0.33984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_26539807_26540830_-,solanum_lycopersicum,10,train,0.3271484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_45823729_45824752_+,solanum_lycopersicum,10,train,0.3037109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_45346572_45347595_+,solanum_lycopersicum,10,train,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_60546065_60547088_-,solanum_lycopersicum,10,train,0.302734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_59370163_59371186_-,solanum_lycopersicum,10,train,0.34375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_34380675_34381698_-,solanum_lycopersicum,10,train,0.35546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_12720189_12721212_+,solanum_lycopersicum,10,train,0.3251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_38626046_38627069_+,solanum_lycopersicum,10,train,0.3388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_41543344_41544367_+,solanum_lycopersicum,10,train,0.365234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_7669639_7670662_+,solanum_lycopersicum,10,train,0.369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_40759187_40760210_-,solanum_lycopersicum,10,train,0.35546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_12482232_12483255_-,solanum_lycopersicum,10,train,0.3623046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_36818508_36819531_+,solanum_lycopersicum,10,train,0.41015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_14420539_14421562_+,solanum_lycopersicum,10,train,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_31791057_31792080_-,solanum_lycopersicum,10,train,0.384765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_57132252_57133275_+,solanum_lycopersicum,10,train,0.3017578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_56315129_56316152_+,solanum_lycopersicum,10,train,0.37890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_59504149_59505172_+,solanum_lycopersicum,10,train,0.234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_55355840_55356863_+,solanum_lycopersicum,10,train,0.4697265625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_2102647_2103670_-,solanum_lycopersicum,10,train,0.4033203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_24536891_24537914_+,solanum_lycopersicum,10,train,0.3154296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_53168090_53169113_+,solanum_lycopersicum,10,train,0.3662109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_62403899_62404922_+,solanum_lycopersicum,10,train,0.34765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_62679838_62680861_-,solanum_lycopersicum,10,train,0.3251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_10719697_10720720_+,solanum_lycopersicum,10,train,0.3251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_45921479_45922502_+,solanum_lycopersicum,10,train,0.3173828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_4298840_4299863_-,solanum_lycopersicum,10,train,0.3505859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_31098185_31099208_+,solanum_lycopersicum,10,train,0.3388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_34120355_34121378_-,solanum_lycopersicum,10,train,0.3408203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_40295988_40297011_-,solanum_lycopersicum,10,train,0.3837890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_12524364_12525387_-,solanum_lycopersicum,10,train,0.330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_24164080_24165103_-,solanum_lycopersicum,10,train,0.490234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_48432727_48433750_-,solanum_lycopersicum,10,train,0.388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_30022346_30023369_-,solanum_lycopersicum,10,train,0.36328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_4953058_4954081_-,solanum_lycopersicum,10,train,0.3505859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_63232986_63234009_-,solanum_lycopersicum,10,train,0.349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_28633124_28634147_+,solanum_lycopersicum,10,train,0.4248046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_50063054_50064077_-,solanum_lycopersicum,10,train,0.302734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_11891454_11892477_-,solanum_lycopersicum,10,train,0.3193359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_35190324_35191347_+,solanum_lycopersicum,10,train,0.32421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_1690257_1691280_+,solanum_lycopersicum,10,train,0.2724609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_6734408_6735431_+,solanum_lycopersicum,10,train,0.3115234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_2854309_2855332_-,solanum_lycopersicum,10,train,0.310546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_6939073_6940096_+,solanum_lycopersicum,11,test,0.359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_30609696_30610719_-,solanum_lycopersicum,11,test,0.3720703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_10984204_10985227_+,solanum_lycopersicum,11,test,0.3671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_45853261_45854284_+,solanum_lycopersicum,11,test,0.416015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_6015434_6016457_+,solanum_lycopersicum,11,test,0.271484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_5504537_5505560_+,solanum_lycopersicum,11,test,0.36328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_7675659_7676682_-,solanum_lycopersicum,11,test,0.255859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_28473394_28474417_+,solanum_lycopersicum,11,test,0.30859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_39481585_39482608_-,solanum_lycopersicum,11,test,0.3203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_5915038_5916061_-,solanum_lycopersicum,11,test,0.4990234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_35032388_35033411_-,solanum_lycopersicum,11,test,0.30859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_32003504_32004527_-,solanum_lycopersicum,11,test,0.4130859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_36976555_36977578_+,solanum_lycopersicum,11,test,0.3486328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_49514194_49515217_+,solanum_lycopersicum,11,test,0.3212890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_37272980_37274003_-,solanum_lycopersicum,11,test,0.2958984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_34015005_34016028_-,solanum_lycopersicum,11,test,0.3349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_16497210_16498233_-,solanum_lycopersicum,11,test,0.2646484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_20161632_20162655_+,solanum_lycopersicum,11,test,0.314453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_19413384_19414407_+,solanum_lycopersicum,11,test,0.318359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_46651405_46652428_-,solanum_lycopersicum,11,test,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_38400443_38401466_-,solanum_lycopersicum,11,test,0.2724609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_3082215_3083238_-,solanum_lycopersicum,11,test,0.3466796875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_45320712_45321735_+,solanum_lycopersicum,11,test,0.271484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_38198499_38199522_-,solanum_lycopersicum,11,test,0.294921875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_16624979_16626002_-,solanum_lycopersicum,11,test,0.3564453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_39208037_39209060_-,solanum_lycopersicum,11,test,0.3330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_40065861_40066884_-,solanum_lycopersicum,11,test,0.373046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_34900855_34901878_-,solanum_lycopersicum,11,test,0.34375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_37965023_37966046_-,solanum_lycopersicum,11,test,0.240234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_16299898_16300921_+,solanum_lycopersicum,11,test,0.5166015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_31063116_31064139_-,solanum_lycopersicum,11,test,0.3857421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_22694540_22695563_+,solanum_lycopersicum,11,test,0.33203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_51171005_51172028_-,solanum_lycopersicum,11,test,0.3388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_53356733_53357756_-,solanum_lycopersicum,11,test,0.31640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_10867109_10868132_-,solanum_lycopersicum,11,test,0.3291015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_8971560_8972583_+,solanum_lycopersicum,11,test,0.2431640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_7697698_7698721_-,solanum_lycopersicum,11,test,0.3349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_33432782_33433805_-,solanum_lycopersicum,11,test,0.2978515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_49305192_49306215_+,solanum_lycopersicum,11,test,0.357421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_22879388_22880411_-,solanum_lycopersicum,11,test,0.412109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_48584815_48585838_+,solanum_lycopersicum,11,test,0.24609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_28350386_28351409_-,solanum_lycopersicum,11,test,0.400390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_29024714_29025737_+,solanum_lycopersicum,11,test,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_55939772_55940795_+,solanum_lycopersicum,11,test,0.2900390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_30790907_30791930_-,solanum_lycopersicum,11,test,0.3193359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_14783129_14784152_-,solanum_lycopersicum,11,test,0.310546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_44334780_44335803_-,solanum_lycopersicum,11,test,0.38671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_39703285_39704308_-,solanum_lycopersicum,11,test,0.287109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_51734652_51735675_+,solanum_lycopersicum,11,test,0.248046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_7114897_7115920_-,solanum_lycopersicum,11,test,0.2783203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_4018175_4019198_+,solanum_lycopersicum,11,test,0.28515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_23829107_23830130_+,solanum_lycopersicum,11,test,0.380859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_13076256_13077279_+,solanum_lycopersicum,11,test,0.2421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_20560302_20561325_+,solanum_lycopersicum,11,test,0.4189453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_25643272_25644295_-,solanum_lycopersicum,11,test,0.3271484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_56140001_56141024_-,solanum_lycopersicum,11,test,0.2578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_30210018_30211041_-,solanum_lycopersicum,11,test,0.3984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_33845550_33846573_-,solanum_lycopersicum,11,test,0.333984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_43018285_43019308_+,solanum_lycopersicum,11,test,0.3203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_33287368_33288391_-,solanum_lycopersicum,11,test,0.375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_25821170_25822193_+,solanum_lycopersicum,11,test,0.244140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_21968309_21969332_-,solanum_lycopersicum,11,test,0.37890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_20591358_20592381_-,solanum_lycopersicum,11,test,0.328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_4705041_4706064_-,solanum_lycopersicum,11,test,0.3583984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_7351981_7353004_-,solanum_lycopersicum,11,test,0.2373046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_3465182_3466205_+,solanum_lycopersicum,11,test,0.2294921875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_7081484_7082507_+,solanum_lycopersicum,11,test,0.314453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_38876086_38877109_+,solanum_lycopersicum,11,test,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_3100750_3101773_-,solanum_lycopersicum,11,test,0.265625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_38469498_38470521_+,solanum_lycopersicum,11,test,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_8809932_8810955_+,solanum_lycopersicum,11,test,0.349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_42349847_42350870_-,solanum_lycopersicum,11,test,0.3662109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_48721918_48722941_-,solanum_lycopersicum,11,test,0.3642578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_41637128_41638151_-,solanum_lycopersicum,11,test,0.3564453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_45055999_45057022_+,solanum_lycopersicum,11,test,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_32528147_32529170_+,solanum_lycopersicum,11,test,0.33203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_5642400_5643423_-,solanum_lycopersicum,11,test,0.3935546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_31475223_31476246_-,solanum_lycopersicum,11,test,0.2744140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_24868485_24869508_-,solanum_lycopersicum,11,test,0.3984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_52597739_52598762_+,solanum_lycopersicum,11,test,0.43359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_28773070_28774093_+,solanum_lycopersicum,11,test,0.31640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_23349247_23350270_-,solanum_lycopersicum,11,test,0.3076171875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_44238177_44239200_-,solanum_lycopersicum,11,test,0.404296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_37690330_37691353_-,solanum_lycopersicum,11,test,0.3974609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_49743178_49744201_-,solanum_lycopersicum,11,test,0.2236328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_97025_98048_+,solanum_lycopersicum,11,test,0.3876953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_16687816_16688839_+,solanum_lycopersicum,11,test,0.34765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_51785807_51786830_-,solanum_lycopersicum,11,test,0.4296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_8790834_8791857_+,solanum_lycopersicum,11,test,0.2421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_55254308_55255331_-,solanum_lycopersicum,11,test,0.224609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_40679302_40680325_-,solanum_lycopersicum,11,test,0.439453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_2247821_2248844_+,solanum_lycopersicum,11,test,0.28125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_45216324_45217347_+,solanum_lycopersicum,11,test,0.33203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_32417566_32418589_+,solanum_lycopersicum,11,test,0.3564453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_52124905_52125928_+,solanum_lycopersicum,11,test,0.26171875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_25619221_25620244_-,solanum_lycopersicum,11,test,0.3095703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_23303156_23304179_-,solanum_lycopersicum,11,test,0.30078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_1573740_1574763_+,solanum_lycopersicum,11,test,0.2685546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_12298781_12299804_+,solanum_lycopersicum,11,test,0.3525390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_11279669_11280692_+,solanum_lycopersicum,11,test,0.345703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_9377213_9378236_-,solanum_lycopersicum,11,test,0.3818359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_48504986_48506009_+,solanum_lycopersicum,11,test,0.244140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_24921523_24922546_+,solanum_lycopersicum,11,test,0.39453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_29086426_29087449_+,solanum_lycopersicum,11,test,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_11247758_11248781_-,solanum_lycopersicum,11,test,0.3994140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_1298614_1299637_+,solanum_lycopersicum,11,test,0.4052734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_15933571_15934594_-,solanum_lycopersicum,11,test,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_40466774_40467797_-,solanum_lycopersicum,11,test,0.3212890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_38436954_38437977_+,solanum_lycopersicum,11,test,0.3095703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_49227042_49228065_-,solanum_lycopersicum,11,test,0.333984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_20447220_20448243_+,solanum_lycopersicum,11,test,0.306640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_8514558_8515581_-,solanum_lycopersicum,11,test,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_16698506_16699529_+,solanum_lycopersicum,11,test,0.3193359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_5164957_5165980_-,solanum_lycopersicum,11,test,0.2568359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_25099110_25100133_+,solanum_lycopersicum,11,test,0.2314453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_42561855_42562878_+,solanum_lycopersicum,11,test,0.2900390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_48675858_48676881_-,solanum_lycopersicum,11,test,0.2744140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_54290467_54291490_-,solanum_lycopersicum,11,test,0.2294921875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_50813300_50814323_-,solanum_lycopersicum,11,test,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_20756985_20758008_+,solanum_lycopersicum,11,test,0.2646484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_24287216_24288239_+,solanum_lycopersicum,11,test,0.375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_41553342_41554365_+,solanum_lycopersicum,11,test,0.3857421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_53896264_53897287_+,solanum_lycopersicum,11,test,0.271484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_18765395_18766418_+,solanum_lycopersicum,11,test,0.5576171875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_7857254_7858277_+,solanum_lycopersicum,11,test,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_25360621_25361644_-,solanum_lycopersicum,11,test,0.4013671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_23185142_23186165_-,solanum_lycopersicum,11,test,0.345703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_11_46093166_46094189_+,solanum_lycopersicum,11,test,0.3388671875,True
